created_at,id_str,source,text,in_reply_to_status_id_str,user.id_str,user.created_at,user.name,user.screen_name,user.description,user.location,user.verified,user.followers_count,user.friends_count,user.statuses_count,user.listed_count,user.favourites_count,retweet_count,favorite_count,favorited,retweeted,lang,coordinates,keyword,source
2023-02-28 14:54:52,1630582309815480320,Twitter Web App,"@AuronMacintyre @giantgio @LastThings4 08

Perhaps that owed as much to circumstances and the conjunction of forces… https://t.co/LxcB07uZa6",1630578686960316424,1486064256047005701,2022-01-25 19:52:19,"WeimericanBarlaam, Cultured Despiser of Democracy",WBarlaam,"So throw your dice and cast your shadow. You may look away, but your children will not!",,False,1317,951,17832,9,78166,0,1,False,False,en,,Purge Law,twitter
2023-02-28 13:25:22,1630559789129564162,Twitter for iPhone,Americans will not revolt because deep in their heart they believe that they are somehow still in control of things… https://t.co/MiXzk7vD16,,710486940038995968,2016-03-17 15:24:21,𝕞𝕦𝕛𝕚 🇨🇳🇷🇺,mujaya_,"Home, where I'll be
And from this throne I'll ponder into the night
Of the joy I once knew
Before the fall",ENG/日本語,False,2093,1176,75014,16,98534,0,7,False,False,en,,Purge Law,twitter
2023-02-28 10:43:03,1630518940085485569,Twitter for iPhone,"@inquirerdotnet The ex-father-in-law was a cop, once arrested for a rape case. He was allowed to resign instead of… https://t.co/oMMxJCIybO",1630493401517895685,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,0,False,False,en,,Purge Law,twitter
2023-02-28 10:39:22,1630518014582878208,Twitter for iPhone,@CNN The ex-father-in-law was a cop who once changed for rape but never brought to court. The ex-husband ran away f… https://t.co/edMUqZeQuE,1630496793988300803,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,1,False,False,en,,Purge Law,twitter
2023-02-28 07:42:44,1630473562002800640,Twitter for iPhone,"@AP The ex-father-in-law is an ex-cop who once changed for rape but never brought to court, the ex-husband ran away… https://t.co/SKKh1T75UZ",1630468039744339969,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,8,False,False,en,,Purge Law,twitter
2023-02-28 04:02:22,1630418103011098624,Twitter for iPad,@redcap_blondie @Benclin91460790 @inecnigeria The man you’re addressing don’t hear too much turinchi and he holds s… https://t.co/ItaxfiInu6,1630226273845780487,232663546,2010-12-31 21:18:40,Ben Anyanwu Uwasomba,BenDechima,Retired Landscape Architect/Urban and Regional Planner. An alumni of University of Toronto and Technical University of Szczecin Poland.,"Ontario, Canada",False,1067,2907,12667,1,5807,3,4,False,False,en,,Purge Law,twitter
2023-02-28 02:56:40,1630401569043742721,Twitter for Android,pior q hoje minha cabeça tava bem assim this the purge break a law steal a purse,1630401076062040064,1220783353005314048,2020-01-24 19:00:18,bea,iLubHobi,zoiao do soobin,ela/dela 17yo,False,265,277,13669,1,19265,0,0,False,False,pt,,Purge Law,twitter
2023-02-28 01:16:18,1630376311322472448,Twitter Web App,"ANALYSIS: Unsurprisingly, Ohio's latest mass voter purge has resulted in controversy.

I dive into the data, state… https://t.co/cccHzkPaWE",,796352362566873088,2016-11-09 14:02:53,Morgan Trau,MorganTrau,Award-winning & losing #Ohio Statehouse reporter @WEWS + @OhioCapJournal @WCPO. Newhouse alum. Frequently described as “edgy.” Morgan.Trau@wews.com. She/her.,Ohio Statehouse,True,6473,1453,3903,98,6595,37,63,False,False,en,,Purge Law,twitter
2023-02-28 01:04:39,1630373378740613123,Twitter for iPhone,@9NewsSyd Ex-father-in-law was a cop and charged for rape but never brought to court. Ex-husband was once charged f… https://t.co/n2CSBbuOow,1630201057291952130,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,2,False,False,en,,Purge Law,twitter
2023-02-28 00:56:49,1630371408994811909,Twitter for iPhone,"@RawStory Her ex-father-in-law was a cop and charged for rape but never brought to court, while the ex-husband was… https://t.co/XU8wkAK8yl",1630220989752651776,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,1,False,False,en,,Purge Law,twitter
2023-02-28 00:53:58,1630370693702361089,Twitter for iPhone,"@ABC The ex-father-in-law was a cop and charged for rape but never brought to court, while her ex-husband was once… https://t.co/KXYut54yAn",1630186810046283776,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,0,False,False,en,,Purge Law,twitter
2023-02-28 00:52:53,1630370419747201027,Twitter for iPhone,@CourtTV Ex-father-in-law was a cop and charged for rape but never brought to court. Ex-husband was once charged fo… https://t.co/Jd7qAbL1um,1630225923009294337,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,1,False,False,en,,Purge Law,twitter
2023-02-28 00:33:09,1630365454752464900,Twitter for iPhone,@inquirerdotnet @asianewsnetwork Ex-father-in-law was a cop and charged for rape but never brought to court. Ex-hus… https://t.co/dph2y7UL5g,1630251987307470850,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,1,False,False,en,,Purge Law,twitter
2023-02-28 00:30:32,1630364793772056576,Twitter for iPhone,"@NewsNation Ex-father-in-law: an ex-cop once charged for rape but never brought to court.

Ex-husband: once charged… https://t.co/0BaEu5Je0i",1630257559197081605,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,0,False,False,en,,Purge Law,twitter
2023-02-28 00:27:39,1630364069776568326,Twitter for iPhone,"@WSJ Ex-father-in-law: an ex-cop, once charged for rape but never brought to court.
Ex-husband: once charged for fr… https://t.co/OBDACrokr7",1630266544612573184,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,2,False,False,en,,Purge Law,twitter
2023-02-28 00:26:52,1630363872027717632,Twitter for iPhone,"@CTVLondon Ex-father-in-law: an ex-cop, once charged for rape but never brought to court.

Ex-husband: once charged… https://t.co/ptaUt6tZUL",1630271376320782338,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,0,False,False,en,,Purge Law,twitter
2023-02-28 00:25:41,1630363574026510337,Twitter for iPhone,"@FoxNews Ex-father-in-law: once charged for rape but never brought to court.

Ex-husband: once charged for fraud bu… https://t.co/4qWd6jzFi2",1630272831211593728,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,2,False,False,en,,Purge Law,twitter
2023-02-28 00:21:45,1630362583013154817,Twitter for iPhone,@CBCNews Her ex-father-in-law was a cop and charged for rape but was never brought to court. Her ex-husband was bro… https://t.co/5r4m2ferMb,1630296880755163140,156555803,2010-06-17 07:16:21,McKay-Bennett’s speaking,McKBenLove0T,#StandwithUkraine🇺🇦 #LestWeForget #KeepClamAndCarryOn,Somewhere out there,False,1504,1252,64055,1,57868,0,1,False,False,en,,Purge Law,twitter
2023-02-27 21:25:19,1630318183411245056,Twitter for Android,@girliesmom @krassenstein Send him to Illinois because this is the worst run state in the country. If you don't liv… https://t.co/5uyT73jEB0,1630255626180861952,1492321442557579266,2022-02-12 02:15:41,Scott,Scott_madd_ox,Bears 🐻⬇️ Bulls 🐮 Cubs 🐻,,False,18,99,368,0,214,0,0,False,False,en,,Purge Law,twitter
2023-02-27 18:32:14,1630274626629808128,Twitter for iPad,@HeatherMoAndCo @ElkeBabiuk @MsFuddleDuddle @csiscanada There Ed’s to be an inquiry into the penetration of the far… https://t.co/QxItAJkeRb,1630255028614184962,261920529,2011-03-07 00:09:15,Rogue Chimp,roguechimp99,Unruly chimp. Political pugilist. Civility won’t fix oppression or patriarchy. Ally. NO slurs🚫 roguechimp@mastodon.ca & roguechimp99@mastodon.online,The Zoo Called Planet Earth,False,2332,4963,55452,9,84594,2,6,False,False,en,,Purge Law,twitter
2023-02-27 18:22:35,1630272195867078657,Twitter for iPhone,"@jimmy_dore This is what happens when you purge LEOs with mandates, law suits and diversity hires. It’s very rare b… https://t.co/FgFPA4nS0L",1630233962781224963,732991680,2012-08-02 15:03:15,russ daniels,russdaniels303,,"Trinidad, CO",False,154,414,1316,0,10774,0,0,False,False,en,,Purge Law,twitter
2023-02-27 14:58:45,1630220900669743105,Twitter for Android,Purge Law passed in Chicago ‼️🧐 I'm sure the good Law abiding people of Chicago are dancing in the streets for that… https://t.co/man6griszs,,773328349087174656,2016-09-07 01:13:41,Jibril Tarik Blackstone,JTBlackstone,"I'm Anti-Evil and Pro-God that's it‼️🗣 Race, Color, or Creed shall not be spared so Deal with it.😆",,False,677,2268,6089,8,6976,4,9,False,False,en,,Purge Law,twitter
2023-02-27 14:46:08,1630217726500241409,Twitter Web App,@AgainMothra @youknow714 @Pineappleberry @VinceGottalotta @ThinkyTexan @Natural_Femme @seleln1 @AngryFleas… https://t.co/4NwAzVluEu,1630217219379527682,1520510753446506497,2022-04-30 21:10:39,Ultra MAGA Fading Wolf ⭐⭐⭐,FadingWolf,"""Old soldiers never die; they just fade away."" - General Douglas MacArthur
🚫 No DMs 🚫 NO TRAINS!!! 🚫
I need a reason to follow back when I look at your page.",,False,1205,1315,32832,2,49724,1,1,False,False,en,,Purge Law,twitter
2023-02-27 09:21:45,1630136093717987328,Twitter for Android,@proftaillefer @Willshire6 @sfcfdf @TormundThe5th Why does it always come down to a personal decision for you? Seem… https://t.co/hWDANxnVvV,1629525724238340098,1519064687370940418,2022-04-26 21:24:43,NaroCroc,gentkahn,"Where you recognize evil, speak out against it, and give no truces to your enemies.

- 'Hávamál'","Arizona, USA",False,197,437,1816,0,2647,0,0,False,False,en,,Purge Law,twitter
2023-02-27 07:03:11,1630101218696523779,Twitter for iPad,@JudicialWatch Every state needs a law requiring a complete review of the voter rolls every 4 years and purge the l… https://t.co/oxjpZyHiUS,1629859582108368900,271396302,2011-03-24 12:32:50,Maurice P. Gilbert,MPGCPA,,"Manchester, NH",False,51,25,1518,2,621,0,1,False,False,en,,Purge Law,twitter
2023-02-27 04:23:06,1630060934801522688,Twitter for Android,"@citizentvkenya @SamGituku __Sam, law should be in place to protect civil servants from political witchunt _the ong… https://t.co/HxIiLca0sY",,1105794266519998464,2019-03-13 11:34:32,Engneer Lazaro Kanyambok,engneerlazaro,Thinktank,Nairobi kenya,False,1867,1009,9074,1,559,0,1,False,False,en,,Purge Law,twitter
2023-02-27 03:35:31,1630048958947942400,Twitter for iPhone,@boxman369 @schotts @raycann52242802 @Shinedown1911 @gosalph @RobertM65297024 @joenev That’s the approval number. A… https://t.co/W8LKdbIKZl,1630043148050202624,1278704110972186625,2020-07-02 14:56:38,Ace of Based,TheDickKnightV2,"Wherever you go, there you are.",,False,387,330,35497,1,36526,0,3,False,False,en,,Purge Law,twitter
2023-02-27 00:34:41,1630003450539827202,Twitter Web App,"@FridaGhitis @n_ymiller ""The new law passed late Wednesday would cut funding for the country’s electoral agency and… https://t.co/CNik3nVxy7",1629967923639996420,937899468585828352,2017-12-05 04:20:33,V.R. ☮-The Voice Of Rican-,portarican_RT,"#Ret.Combat Medic,#RespiratoryTherapist.
Registered Respiratory Therapist/ RT Instructor
Read my story:
https://t.co/ZBqXLxmFtE…","San Antonio, TX",False,41038,37856,71025,74,190765,1,2,False,False,en,,Purge Law,twitter
2023-02-26 23:25:50,1629986124197412865,Twitter for iPhone,@Brunairelemot @Emilio2763 No one wants a Purge! We want law and order! We want the police to enforce the laws on t… https://t.co/AHPP22gvBH,1629975300053385223,1282494806250291207,2020-07-13 01:59:44,Vladimir Harkonnen,harkonnwn,"Trump/DeSantis 2024🇺🇸Conservatives follow back, please! DUNE Super Fan, Mini Blue Heeler Owner, Cultists of Cthulhu, Durin’s Folk #TheFandomMenace","Auburn, WA",False,507,720,24500,4,59435,0,0,False,False,en,,Purge Law,twitter
2023-02-26 21:14:38,1629953107470761984,Twitter for iPhone,@POTUS has to purge USSS &amp; all fed law enforcement of T loyalists still left on duty. Those traitors will do anythi… https://t.co/j8mphYThxV,,2291114155,2014-01-14 12:46:56,Principessa Sandra,bobswife64,"Wife, Aunt, Lover of God, People, All Creatures Great And Small, Arts, Education, 🇺🇸 and the 🌎 Thanks to all who serve 🇺🇸",,False,5403,5555,66007,5,140795,0,0,False,False,en,,Purge Law,twitter
2023-02-26 19:48:51,1629931518901514242,Twitter Web App,"@mattyglesias It's a pipe dream. The solution to the fentanyl problem in America is twofold.
1: Go full Singapore.… https://t.co/RapYfRoNnG",1629929871194423299,1618863421843185666,2023-01-27 06:48:43,Hiram Burroughs,JDAM_Enjoyer,It is easy to squeeze blood from a stone if you first define blood as a type of stone.,Salusa Secundus,False,10,66,243,0,51,1,1,False,False,en,,Purge Law,twitter
2023-02-26 19:42:53,1629930016875094017,Twitter for Android,@DineshDSouza @KathyHochul I dispise the democrats. No forgiveness to the democrats that supported the purge law.,1629194410213666821,16803459,2008-10-16 06:20:09,david14433,david14433,,,False,5,50,214,0,1116,0,0,False,False,en,,Purge Law,twitter
2023-02-26 18:29:55,1629911656510701569,Twitter Web App,"@N01H3r3 At this point I'm tempted to write to the ERG and remind them that ""the purge"" is against EU law.",1629847816813129728,728711741249572865,2016-05-06 22:23:12,Benn Graybeaton,graybeaton,System designer at Nightfall Games. Project lead on The Terminator Roleplaying Game,Scotland,False,104,242,1909,2,1859,0,0,False,False,en,,Purge Law,twitter
2023-02-26 16:07:22,1629875782137921537,Twitter Web App,"@r3k000 @MANIC_Inc @AuronMacintyre Amen

I'd go full ""Fascism"" in order to preserve Law and Order

Purge the street… https://t.co/IkdoUteglW",1629693094261321730,1612472352096358400,2023-01-09 15:32:35,Mark Andrews,MarkAnDREWsAnd,,,False,8,102,1164,0,71,0,1,False,False,en,,Purge Law,twitter
2023-02-26 07:25:42,1629744498854215680,Twitter for iPhone,@FearlessSikh33 @BrahmanUvacha Go beyond your textbooks and you will find the truth.... all questions you asked are… https://t.co/nXsayS6YKv,1629639338018390016,1479132795964436482,2022-01-06 16:49:16,Sangeeta Law (party-neutral),law_sangeeta,Feels like Leonardo in last scene after Titanic sank!!Smiling and freezing! waiting for my turn!I RT to amplify!Dharm over Raj! bhakt of Vishnu not humanbhakt,"Aryavart, Bharatkhand, Bharat",False,1792,2437,55399,0,58855,0,1,False,False,en,,Purge Law,twitter
2023-02-25 23:33:38,1629625701497274368,Twitter for Android,@jsolomonReports We need a civil war in order to purge the tyrants and illegals and bring us back to the constitutional rule of law.,1629616666542850050,88827297,2009-11-10 02:15:22,Harlan Lovitt,patriotposse,,,False,2,13,129,1,14,0,0,False,False,en,,Purge Law,twitter
2023-02-25 06:56:57,1629374874451087360,Twitter for Android,"Burn CEQA to the ground. Purge it with fire and salt.

It has produced nothing of value. No one will be poorer for… https://t.co/UI5ubonXKh",,1033108215066554369,2018-08-24 21:46:07,YIMBY Neoliberal 🥑🌐🏙️,YIMBYNeoliberal,"Campaigning for Abundance, Freedom, and Good Governance","Bay Area, CA",False,7119,597,5491,102,5138,12,125,False,False,en,,Purge Law,twitter
2023-02-25 04:08:44,1629332543886733318,Twitter Web App,"@HeavenLeeOps @coit_dawn Unfortunately, some of those that work 'Forces', are the same that burn crosses.

We can't… https://t.co/uxzdN05rHS",1629145888022044675,815970620366356481,2017-01-02 17:18:50,"John ""Vaccinated 5G Hotspot"" Grossund (@ 🏡)",JGrossund,I try to #FollowBack people who follow me and look 'legit' (Lots of numbers likely won't follow) but I may make mistakes.  Apologies in advance.,"Sunny, Front Range, CO. ",False,763,1352,44679,2,46327,0,0,False,False,en,,Purge Law,twitter
2023-02-25 03:37:51,1629324769765249026,Twitter for iPhone,happy gay purge you guys! cock crunchers &amp; scissor sisters alike don’t forget to take advantage of this temporary r… https://t.co/ydqNpZjKBJ,,1366983077965094915,2021-03-03 05:25:47,sunny,tweecunt,bhad bhabie if she was farmers daughter as fuck,2003,False,10129,510,50459,69,28401,0,3,False,False,en,,Purge Law,twitter
2023-02-25 00:55:20,1629283873967468544,Twitter Web App,"""Purge me with hyssop."" It means, ""Forgive me my sins, and let me know that they are forgiven, so that I may recove… https://t.co/eCY9xqmmnt",1629283868607119362,151307236,2010-06-03 03:09:54,"Kim,Jong-ill",great0727,"Literary critic, certified real estate agent, journalist, Christian (evangelical church attendance). Birth on July 27, 1970",South Korea(Republic of Korea),False,52742,32562,262123,98,162525,0,2,False,False,en,,Purge Law,twitter
2023-02-24 23:47:59,1629266925095141376,Twitter for Android,"@lewis_goodall ... another purge under way in @Conservatives. 
Johnson supporters in the constituencies are removin… https://t.co/0E43WiSc0k",1629222055479595009,1734766740,2013-09-06 11:13:45,Robert Meadowcroft,MeadowcroftRob,"Good governance and positive role of nonprofits in supporting people and communities.
London calling, by the river #FFC
Views strictly my own",London,False,2135,1419,27915,78,18123,0,2,False,False,en,,Purge Law,twitter
2023-02-24 19:36:07,1629203537832865795,Twitter for Android,"@MarlaTauscher @guacamowa @EdKrassen We got organized and now have a Democrat for sheriff, and he did a purge. My l… https://t.co/wVl9wxjb00",1629169912546734080,1487559498524991490,2022-01-29 22:54:00,Melody Lacy,MelodyLeeLacy,I'm a proud granny. My duck chases my dog. I joined Twitter to gather volunteers to fight for voting rights. No uninvited DMs.,"Georgia, USA",False,1975,1951,9770,5,28875,2,15,False,False,en,,Purge Law,twitter
2023-02-24 12:58:35,1629103494471860225,Twitter for Android,"@billybragg Here's the thing Billy, kids are wicked. If you sanitise books they'll still find wounding words to mar… https://t.co/s4bsvCDW7r",1628934432966033408,44116979,2009-06-02 13:26:35,Caroline McMillan 💚🤍💜,carolinmcmillan,Woman! Opinions my own. #WomenWontWheesht 💚🤍💜,Glasgow in my heart.,False,3129,1914,42519,8,389949,4,59,False,False,en,,Purge Law,twitter
2023-02-24 05:04:28,1628984181509263361,Twitter for iPhone,"@RobynKincaidWV And my lovely wife and mother-in-law wonder why I refuse to read him anymore. In fact, I was just d… https://t.co/Y5KvqeYa9q",1628946261633122306,101587050,2010-01-03 22:20:29,Al Quint (he/him),SuburbanVoice,"Husband, DJ, writer, record seller, photographer, vocalist, mediocre bassist. If you need to know anything else, just ask but you might not like the answers.",Boston area,False,1700,562,41396,36,120367,0,2,False,False,en,,Purge Law,twitter
2023-02-24 04:21:32,1628973376349032450,Twitter for iPhone,@krassenstein I’d be all for a mass purge of known gang members first. Leave law abiding people alone,1628937111503077377,1266275055043899393,2020-05-29 07:48:01,Mike Reeves,MikeRee59646148,,,False,2,47,694,0,1174,0,0,False,False,en,,Purge Law,twitter
2023-03-04 18:01:16,1632078772735299586,Hootsuite Inc.,Formerly incarcerated women are leading a grassroots movement to reform the criminal justice system in Chicago and… https://t.co/Vq6tLqsmlO,,17343896,2008-11-12 17:26:59,CommunityRenewalSociety,CRSchicago,We are a faith-based organization that works to eliminate race and class barriers. CRS organizes congregations to advocate for social and economic justice.,"111 West Jackson, Chicago, IL",False,8813,771,9688,296,4303,0,1,False,False,en,,Pretrial Fairness Act,twitter
2023-03-03 01:18:23,1631463999937171456,Twitter Web App,We are friendbanking this evening to send thank you letters to our legislators around ending money. If you haven't… https://t.co/Eem2mgcPP9,,28448639,2009-04-02 23:37:32,community cheerleader,small_meatball,"🇨🇺🇲🇽 they/she 🌻 views are my own 💫 professional slam dunker, amateur chef 💖 @liberationlib is my political home🪡 abolitionist, educator, and romantic",773,False,1629,1189,83957,16,319568,4,2,False,False,en,,Pretrial Fairness Act,twitter
2023-03-02 22:38:41,1631423811592634370,Twitter Web App,"The hunger strike in Champaign County exemplifies the need for the Pretrial Fairness Act. 

In June of 2022, there… https://t.co/dic1PiGfod",1631419945597693957,1079775282737934336,2018-12-31 16:24:23,Coalition to End Money Bond,endmoneybond,Working to #EndMoneyBail & pretrial incarceration across Illinois. We work for racial justice & freedom.,Illinois,False,2780,479,2617,28,1641,2,9,False,False,en,,Pretrial Fairness Act,twitter
2023-03-02 17:58:32,1631353307686920193,Twitter for iPhone,Tonight at 6! Log in for a virtual friendbank for Pretrial Fairness. We’ll help you map out and brainstorm what out… https://t.co/jPFSPRHoZl,,28448639,2009-04-02 23:37:32,community cheerleader,small_meatball,"🇨🇺🇲🇽 they/she 🌻 views are my own 💫 professional slam dunker, amateur chef 💖 @liberationlib is my political home🪡 abolitionist, educator, and romantic",773,False,1629,1189,83957,16,319568,0,0,False,False,en,,Pretrial Fairness Act,twitter
2023-03-02 17:11:10,1631341389463134228,SocialChamp IO ,Join us for Friendbanking on March 2nd to thank legislators for supporting the Pretrial Fairness Act and help ensur… https://t.co/1iiKWyq0lW,,768157886182592512,2016-08-23 18:48:06,Change Peoria,ChangePeoria,"Grassroots progressive political organization building inclusive, equitable, & just working-class power centered on local issues, & voter participation.","Peoria, IL",False,307,120,1641,6,1300,0,0,False,False,en,,Pretrial Fairness Act,twitter
2023-03-01 16:01:25,1630961445524451328,Hootsuite Inc.,"CRS is a part of the Coalition to End Money Bond. Join us tomorrow, March 2, for a friendbank! We’ll be coming toge… https://t.co/j03v4p61Pu",,17343896,2008-11-12 17:26:59,CommunityRenewalSociety,CRSchicago,We are a faith-based organization that works to eliminate race and class barriers. CRS organizes congregations to advocate for social and economic justice.,"111 West Jackson, Chicago, IL",False,8813,771,9688,296,4303,0,0,False,False,en,,Pretrial Fairness Act,twitter
2023-02-28 17:33:07,1630622137210884096,Twitter for iPhone,Rewatching: The Legal Challenge to the Pretrial Fairness Act https://t.co/8iWbFW3ASF in particular paying attention… https://t.co/WIPhPiAX7F,,28448639,2009-04-02 23:37:32,community cheerleader,small_meatball,"🇨🇺🇲🇽 they/she 🌻 views are my own 💫 professional slam dunker, amateur chef 💖 @liberationlib is my political home🪡 abolitionist, educator, and romantic",773,False,1629,1189,83957,16,319568,0,0,False,False,en,,Pretrial Fairness Act,twitter
2023-02-27 16:57:46,1630250854438797318,Twitter for iPhone,HAPPENING TODAY at 5:30! Join CCBF staff to hear what we’re doing while the community waits for the Supreme Court d… https://t.co/BJZaD8Nw7K,,3541476679,2015-09-12 20:08:14,Chicago Community Bond Fund,ChiBondFund,Community bail fund practicing mutual aid & fighting to #EndMoneyBail +pretrial incarceration. Proud member of @BailFundNetwork & the Coalition to @endmoneybond,"Chicago, IL",False,18257,558,6191,199,4185,2,8,False,False,en,,Pretrial Fairness Act,twitter
2023-02-26 15:37:59,1629868384652230656,Twitter Web App,the Pretrial Fairness Act still needs support. Help send thank you letters to legislators: https://t.co/WS9i773gVx… https://t.co/ZowUA2qYpB,,28448639,2009-04-02 23:37:32,community cheerleader,small_meatball,"🇨🇺🇲🇽 they/she 🌻 views are my own 💫 professional slam dunker, amateur chef 💖 @liberationlib is my political home🪡 abolitionist, educator, and romantic",773,False,1629,1189,83957,16,319568,1,3,False,False,en,,Pretrial Fairness Act,twitter
2023-02-26 13:40:03,1629838708630253571,SocialChamp IO ,"While the implementation of the law is on hold due to a lawsuit, let's show our support for the legislators who sto… https://t.co/pqSCfzcP90",,768157886182592512,2016-08-23 18:48:06,Change Peoria,ChangePeoria,"Grassroots progressive political organization building inclusive, equitable, & just working-class power centered on local issues, & voter participation.","Peoria, IL",False,307,120,1641,6,1300,0,0,False,False,en,,Pretrial Fairness Act,twitter
2023-02-25 15:08:23,1629498547656617989,Twitter Web App,"On 3/2, the Illinois Network for Pretrial Justice will be hosting a Friendbank to increase statewide support for th… https://t.co/ea8bE2L0br",1629496767107457026,2576973595,2014-06-19 14:22:32,Ascend Justice,AscendJustice,"Ascend Justice provides holistic legal advocacy and systemic reform, with a focus on gender-based violence and the child welfare system.","Chicago, IL",False,717,646,1536,26,597,0,1,False,False,en,,Pretrial Fairness Act,twitter
2023-02-24 22:01:04,1629240015317344256,Hootsuite Inc.,CRS is a part of the Coalition to End Money Bond. Join us on March 2 for a friendbank! We’ll be coming together to… https://t.co/VTmJxkEUpu,,17343896,2008-11-12 17:26:59,CommunityRenewalSociety,CRSchicago,We are a faith-based organization that works to eliminate race and class barriers. CRS organizes congregations to advocate for social and economic justice.,"111 West Jackson, Chicago, IL",False,8813,771,9688,296,4303,1,1,False,False,en,,Pretrial Fairness Act,twitter
2023-02-24 21:36:16,1629233774297751552,Twitter for iPhone,"Got questions about what’s going on with money bond?!

Join CCBF virtually on Monday at 5:30pm! Hear the team talk… https://t.co/oVG1t2FaDI",,3541476679,2015-09-12 20:08:14,Chicago Community Bond Fund,ChiBondFund,Community bail fund practicing mutual aid & fighting to #EndMoneyBail +pretrial incarceration. Proud member of @BailFundNetwork & the Coalition to @endmoneybond,"Chicago, IL",False,18257,558,6191,199,4185,1,3,False,False,en,,Pretrial Fairness Act,twitter
2023-02-24 18:01:50,1629179810852347907,Hootsuite Inc.,State’s Attorneys suing over the Pretrial Fairness Act filed a brief with the IL Supreme Court in response to the A… https://t.co/doaLn4D7aw,,17343896,2008-11-12 17:26:59,CommunityRenewalSociety,CRSchicago,We are a faith-based organization that works to eliminate race and class barriers. CRS organizes congregations to advocate for social and economic justice.,"111 West Jackson, Chicago, IL",False,8813,771,9688,296,4303,1,2,False,False,en,,Pretrial Fairness Act,twitter
